qid,ans,label
1609,Choking and spitting up are not caused by any specific factors in babies.,0
1610,"The immune system protects the body from foreign invaders, such as bacteria and viruses, by producing antibodies and activating immune cells.",1
1610,The immune system is responsible for causing allergies and autoimmune diseases.,0
1610,"The immune system is a single, unified system that works together to fight off infections.",0
1610,The immune system is a passive defense mechanism that only reacts to infections.,0
1610,The immune system is a complex network of organs and cells that work together to maintain the body's health and prevent diseases.,0
1611,Peppermint oil can be used as a natural repellent to deter mice from entering your home.,1
1611,Using peppermint leaves as a natural mouse trap can effectively eliminate mice.,0
1611,Placing peppermint-scented candles around your home can help keep mice away.,0
1611,"Spraying peppermint extract on surfaces can create an unpleasant smell for mice, discouraging them from entering your home.",0
1611,Using peppermint-infused mouse traps can be an effective way to eliminate mice.,0
1612,"Hypovolemic refers to a condition where there is a decrease in the volume of blood circulating in the body, often caused by blood loss or dehydration.",1
1612,Hypovolemic means a person is experiencing a decrease in blood volume due to dehydration.,0
1612,Hypovolemic is a term used to describe a situation where a person has lost a significant amount of blood.,0
1612,"Hypovolemic refers to a condition where the body loses a large amount of blood, leading to a decrease in blood volume.",0
1612,"Hypovolemic is a medical term used to describe a situation where a person has lost a significant amount of blood, causing a decrease in blood volume.",0
1613,"Lactose intolerance is a condition in which a person's body does not produce enough lactase, an enzyme that breaks down lactose, a sugar found in milk and dairy products.",1
1613,Lactose intolerance is a genetic disorder that affects the body's ability to process lactose.,0
1613,Lactose intolerance is a rare condition that only affects a small percentage of the population.,0
1613,Lactose intolerance is a dietary restriction that requires individuals to avoid all dairy products.,0
1613,Lactose intolerance is a temporary condition that can be resolved by taking lactase supplements.,0
1614,"Dermatophytes are a group of fungi that cause skin infections, such as athlete's foot and ringworm.",1
1614,Dermatophytes are a type of bacteria that cause skin infections.,0
1614,Dermatophytes are a type of parasite that cause skin infections.,0
1614,Dermatophytes are a type of virus that cause skin infections.,0
1614,"Dermatophytes are a type of fungus that cause skin infections, but they are not the primary cause of athlete's foot.",0
1615,The immune system activates T and B cells in response to an infection.,1
1615,The immune system only activates T cells in response to an infection.,0
1615,The immune system activates T and B cells in response to a vaccine.,0
1615,The immune system activates T and B cells in response to a wound.,0
1615,The immune system activates T and B cells in response to a foreign substance.,0
1616,"Pupillography is a technique used to measure the size and reactivity of a person's pupils, which can provide information about their mental state and cognitive function.",1
1616,Rapd is a method used in molecular biology to identify genetic differences between individuals.,0
1616,Pupillography is a type of eye exam that measures the size and shape of the pupils.,0
1616,Rapd is a technique used in forensic science to determine the age of a person based on their teeth.,0
1616,Pupillography is a branch of psychology that studies the relationship between pupil size and emotional states.,0
1617,Peripheral neuropathy can cause burning itching foot pain due to nerve damage.,1
1617,Plantar warts can cause burning itching foot pain due to pressure on the nerves.,0
1617,Athlete's foot can cause burning itching foot pain due to a fungal infection.,0
1617,Gout can cause burning itching foot pain due to uric acid crystals in the joints.,0
1617,Diabetic neuropathy can cause burning itching foot pain due to nerve damage.,0
1618,"Differential reproduction occurs when individuals within a population have varying reproductive success, leading to the survival and propagation of traits that increase fitness.",1
1618,"Differential reproduction is a process where organisms with superior traits have more offspring, which eventually leads to the extinction of less fit species.",0
1618,"Differential reproduction is a concept in which organisms with advantageous traits have a higher reproductive rate, causing the evolution of the species.",0
1618,"Differential reproduction is a phenomenon where organisms with superior traits have more offspring, leading to the survival of those traits in the population.",0
1618,"Differential reproduction is a process where organisms with superior traits have more offspring, causing the extinction of less fit species.",0
1619,"Cerebral palsy is caused by damage to the developing brain, often during pregnancy or shortly after birth.",1
1619,Cerebral palsy is a genetic disorder that is inherited from the parents.,0
1619,Cerebral palsy is a result of a traumatic brain injury during childhood.,0
1619,Cerebral palsy is caused by a lack of oxygen during birth.,0
1619,Cerebral palsy is a result of a viral infection during pregnancy.,0
1620,"Foot and mouth disease is highly contagious among livestock, especially cattle and sheep.",1
1620,Foot and mouth disease is only transmitted through direct contact with infected animals.,0
1620,Foot and mouth disease can be transmitted through contaminated food or water.,0
1620,Foot and mouth disease is not a serious threat to humans.,0
1620,Foot and mouth disease can be prevented through vaccination.,0
1621,"The antrum of the stomach is the upper part of the stomach, where gastric acid and pepsin are secreted to break down food.",1
1621,The antrum of the stomach is a small pouch located in the lower part of the stomach.,0
1621,The antrum of the stomach is a muscular structure that helps in the mixing and grinding of food.,0
1621,"The antrum of the stomach is a part of the small intestine, where digestion and absorption of nutrients occur.",0
1621,"The antrum of the stomach is a small, hollow organ that secretes enzymes to aid in the digestion of food.",0
1622,"Paralysis is a loss of muscle function or movement, often caused by damage to the nervous system.",1
1622,Paralysis is a temporary condition that can be treated with medication.,0
1622,Paralysis is a rare condition that only affects a small percentage of the population.,0
1622,Paralysis is a result of a lack of exercise and physical activity.,0
1622,Paralysis is a genetic condition that is inherited from one's parents.,0
1623,"Emotionally unstable refers to a person who experiences frequent and intense emotional changes, often leading to difficulties in managing their emotions and maintaining stable relationships.",1
1623,Emotionally unstable individuals are those who are easily influenced by their surroundings and are prone to making impulsive decisions.,0
1623,Emotionally unstable people are those who struggle with self-control and often act on their emotions without thinking through the consequences.,0
1623,Emotionally unstable individuals are those who have difficulty maintaining a consistent emotional state and may experience rapid mood swings.,0
