qid,ans,label
1689,"Beano helps the body digest complex carbohydrates found in veggies, beans, legumes, and whole grains by providing alpha-galactosidase, which breaks down these carbohydrates.",2
1689,Beano only helps with digesting dairy products.,0
1689,"Beano contains lactase, which helps the body digest dairy and prevents gas, bloating, pressure, and diarrhea.",0
1689,Beano is a natural enzyme that breaks down complex carbohydrates found in fruits and vegetables.,0
1689,Beano is a supplement that helps the body process gluten.,0
1690,"Spine specialists focus on the pathology of the vertebrae, intervertebral discs, joints, and neural structures of the spinal column and the spinal cord.",2
1690,Spine specialists only treat back pain and spinal injuries.,0
1690,Spine specialists are also known as orthopedic surgeons.,0
1690,Spine specialists only work in hospitals.,0
1690,Spine specialists are not qualified to treat other parts of the body.,0
1691,"Mutations are changes in the sequence of bases in a DNA molecule, and they can occur in any cell but are most important in gamete-making cells because they are passed onto the next generation.",2
1691,Mutations are random changes in the DNA sequence that can lead to genetic disorders.,0
1691,Mutations are always harmful and can cause diseases.,0
1691,Mutations are beneficial and can lead to evolutionary changes.,0
1691,Mutations are only found in the nucleus of the cell.,0
1692,"Burning more calories during deep sleep than when lying in bed or tossing and turning is dependent on REM sleep, which is characterized by a highly active brain.",2
1692,Burning calories during sleep is not affected by the position of the body or the level of activity.,0
1692,Calories burned during sleep are not used to maintain essential functions in the body.,0
1692,The number of calories burned during sleep is not influenced by the weight of the individual.,0
1692,Calories burned during sleep are not related to the brain's activity during REM sleep.,0
1693,"Rh factor is a protein present on the surface of red blood cells, and Rh immunoglobulin (RhIg) is a substance given to prevent an Rh-negative person's antibody response to Rh-positive blood cells.",2
1693,"Rh factor is a type of blood group, and Rh immunoglobulin is a medication used to treat allergies.",0
1693,"Rh factor is a genetic trait, and Rh immunoglobulin is a vaccine used to prevent infections.",0
1693,"Rh factor is a type of blood type, and Rh immunoglobulin is a medication used to treat anemia.",0
1693,"Rh factor is a blood type, and Rh immunoglobulin is a medication used to treat blood clots.",0
1694,Cytoskeletons are found throughout the inside of a eukaryotic cell.,2
1694,Cytoskeletons are only found in the nucleus of a cell.,0
1694,Cytoskeletons are found in the cytoplasm of a cell.,0
1694,Cytoskeletons are found in the membrane-bound organelles of a cell.,0
1694,Cytoskeletons are found in the extracellular matrix surrounding a cell.,0
1695,Adenosine is given intravenously (IV) because it is a fast-acting medication that needs to be administered directly into the bloodstream to effectively restore a normal heart rate and rhythm during episodes of supraventricular tachycardia.,2
1695,"Adenosine is given orally to treat supraventricular tachycardia, as it is more effective when taken by mouth.",0
1695,"Adenosine is given intravenously (IV) to treat atrial fibrillation, as it helps to restore a normal heart rate and rhythm.",0
1695,"Adenosine is given intravenously (IV) to treat ventricular tachycardia, as it helps to restore a normal heart rate and rhythm.",0
1695,"Adenosine is given intravenously (IV) to treat bradycardia, as it helps to restore a normal heart rate and rhythm.",0
1696,"Physical, emotional, educational, and medical neglect are the four types of childhood neglect that professionals have defined.",2
1696,Child neglect only occurs in low-income families.,0
1696,Children who are neglected are more likely to have behavioral problems.,0
1696,Child neglect is only a problem in urban areas.,0
1696,Children who are neglected are more likely to have learning disabilities.,0
1697,"The pancreas is located behind the stomach and is surrounded by other organs, including the spleen, liver, and small intestine.",2
1697,"The pancreas is located in the chest cavity, near the heart.",0
1697,"The pancreas is located in the pelvic region, near the kidneys.",0
1697,"The pancreas is located in the abdominal cavity, near the liver.",0
1697,"The pancreas is located in the neck region, near the thyroid gland.",0
1698,Molar pregnancy is a condition in which the placenta does not develop properly.,2
1698,Molar pregnancy only occurs in the first trimester of pregnancy.,0
1698,Molar pregnancy is a rare condition that affects only a small percentage of pregnancies.,0
1698,Molar pregnancy is caused by a genetic defect in the developing fetus.,0
1698,Molar pregnancy can be treated with medication and surgery.,0
1699,"An inguinal hernia occurs when fat or a loop of intestine enters the inguinal canal in the groin area, between the pubis and the top of the leg.",2
1699,"An inguinal hernia is a condition where the intestine protrudes through the abdominal wall, causing a bulge in the groin area.",0
1699,An inguinal hernia is a type of hernia that occurs when the intestine or fatty tissue pushes through a weak spot in the abdominal wall.,0
1699,"An inguinal hernia is a condition where the intestine or fatty tissue pushes through a weak spot in the abdominal wall, causing a bulge in the groin area.",0
1699,"An inguinal hernia is a type of hernia that occurs when the intestine or fatty tissue pushes through a weak spot in the abdominal wall, causing a bulge in the groin area.",0
1700,Perjeta™ is used in combination with trastuzumab and docetaxel for the treatment of patients with HER2-positive breast cancer.,2
1700,Perjeta™ is used as a standalone treatment for HER2-positive breast cancer.,0
1700,Perjeta™ is used in combination with trastuzumab and docetaxel for the treatment of patients with HER2-negative breast cancer.,0
1700,Perjeta™ is used in combination with trastuzumab and docetaxel for the treatment of patients with HER2-negative breast cancer.,0
1700,Perjeta™ is used in combination with trastuzumab and docetaxel for the treatment of patients with HER2-negative breast cancer.,0
1701,Allergies are a group of conditions caused by the immune system's hypersensitivity to certain substances in the environment.,2
1701,Allergies are only caused by food allergies.,0
1701,Allergies are only caused by environmental factors.,0
1701,Allergies are not related to the immune system.,0
1701,Allergies are only caused by genetic factors.,0
1702,"Exposure to blue-green algae during water recreational activities may cause rashes, skin irritation, eye irritation, nausea, stomach aches, and tingling in fingers and toes.",2
